Source,Target
p3276,u2601
p3277,t8519
p3277,t106
p3277,t8520
p3277,t338
p3277,t103
p3277,t8521
p3277,u2602
p3278,t272
p3278,t392
p3278,t3132
p3278,t119
p3278,t886
p3278,t214
p3278,t536
p3278,t276
p3278,t246
p3278,t103
p3278,t1034
p3278,u2602
p3279,t8522
p3279,t8523
p3279,t903
p3279,t8524
p3279,t8525
p3279,t119
p3279,t1145
p3279,t1295
p3279,t8526
p3279,t8527
p3279,t35
p3279,t103
p3279,t8528
p3279,t8529
p3279,t8530
p3279,u2603
p3280,t1
p3280,t422
p3280,t1653
p3280,t7468
p3280,t7469
p3280,t4142
p3280,t791
p3280,t103
p3280,t1139
p3280,t1155
p3280,t42
p3280,u2603
p3281,t2365
p3281,t103
p3281,t3556
p3281,u2604
p3282,t8531
p3282,t7507
p3282,t8532
p3282,t8533
p3282,t337
p3282,t8534
p3282,t3258
p3282,t784
p3282,t6096
p3282,t3257
p3282,t103
p3282,t977
p3282,t8535
p3282,u2605
p3283,t103
p3283,t8536
p3283,t5246
p3283,t7548
p3283,t7549
p3283,t8537
p3283,t8538
p3283,t8539
p3283,t8540
p3283,t8466
p3283,t8541
p3283,t2762
p3283,t1651
p3283,t8542
p3283,t8543
p3283,t8544
p3283,t8545
p3283,t8546
p3283,t8547
p3283,t8548
p3283,u2606
p3284,t8549
p3284,t106
p3284,t415
p3284,t8406
p3284,t4853
p3284,t103
p3284,t8550
p3284,t144
p3284,t1856
p3284,t1550
p3284,t5566
p3284,t8551
p3284,t8552
p3284,t8553
p3284,t42
p3284,u2607
p3285,t2365
p3285,t2194
p3285,t337
p3285,t106
p3285,t103
p3285,t3556
p3285,t8554
p3285,t8555
p3285,t8556
p3285,u2608
p3286,t8557
p3286,t5763
p3286,t1127
p3286,t8350
p3286,t2864
p3286,t2247
p3286,t7461
p3286,t1041
p3286,t8558
p3286,t119
p3286,t8559
p3286,t8349
p3286,t898
p3286,t1535
p3286,t1550
p3286,t106
p3286,t103
p3286,u2608
p3287,t8560
p3287,t103
p3287,t3747
p3287,t8561
p3287,t2095
p3287,t101
p3287,t2
p3287,t1
p3287,t2094
p3287,t277
p3287,t467
p3287,t357
p3287,t2391
p3287,t14
p3287,t4459
p3287,t8562
p3287,t2206
p3287,t526
p3287,t2198
p3287,t1231
p3287,u2609
p3288,t1
p3288,t1157
p3288,t62
p3288,t670
p3288,t103
p3288,t654
p3288,t46
p3288,t1545
p3288,t7538
p3288,t1650
p3288,t1651
p3288,t389
p3288,t1155
p3288,t661
p3288,t9
p3288,t8563
p3288,t1653
p3288,t390
p3288,t7769
p3288,t1658
p3288,u2609
p3289,t2363
p3289,t103
p3289,t35
p3289,t716
p3289,t5541
p3289,t812
p3289,t1986
p3289,t1127
p3289,t8564
p3289,t1139
p3289,t1035
p3289,t168
p3289,t132
p3289,t467
p3289,t1
p3289,t2365
p3289,t8373
p3289,t8565
p3289,t8566
p3289,u2610
p3290,t2178
p3290,t888
p3290,t103
p3290,t101
p3290,t653
p3290,t1144
p3290,t885
p3290,t1038
p3290,t1156
p3290,t167
p3290,t106
p3290,t5215
p3290,u2610
p3291,t421
p3291,t762
p3291,t2397
p3291,t3638
p3291,t2134
p3291,t3019
p3291,t5404
p3291,t5664
p3291,t6132
p3291,t8107
p3291,t3210
p3291,t8567
p3291,t8568
p3291,t1
p3291,t7210
p3291,t103
p3291,t2755
p3291,u2611
p3292,t8569
p3292,t8570
p3292,t504
p3292,t2803
p3292,t8571
p3292,t8572
p3292,t2447
p3292,t5639
p3292,t8573
p3292,t103
p3292,u2612
p3293,t106
p3293,t7465
p3293,t5215
p3293,t103
p3293,t8574
p3293,t8575
p3293,t8348
p3293,t8576
p3293,t8577
p3293,u2613
p3294,t106
p3294,t103
p3294,t692
p3294,t337
p3294,t2365
p3294,u2614
p3295,t467
p3295,t7693
p3295,t8578
p3295,t8579
p3295,t8580
p3295,t2420
p3295,t7204
p3295,t8581
p3295,t8582
p3295,t103
p3295,t301
p3295,t8583
p3295,t8584
p3295,t8585
p3295,t8586
p3295,t8587
p3295,t8016
p3295,t8588
p3295,t42
p3295,u2615
p3296,t2006
p3296,t8589
p3296,t1715
p3296,t103
p3296,t8590
p3296,t1550
p3296,t5215
p3296,t106
p3296,t8591
p3296,t8592
p3296,t8593
p3296,t8594
p3296,t8595
p3296,t8596
p3296,t5763
p3296,t42
p3296,u2616
p3297,t8597
p3297,t8385
p3297,t8598
p3297,t8189
p3297,t103
p3297,t8599
p3297,t8600
p3297,u2617
p3298,t103
p3298,t5992
p3298,t2365
p3298,t1232
p3298,t8601
p3298,t8602
p3298,t8603
p3298,u2618
p3299,t103
p3299,t301
p3299,t2095
p3299,t8604
p3299,t8605
p3299,u2619
p3300,t471
p3300,t1
p3300,t103
p3300,t422
p3300,t8
p3300,t7471
p3300,t1593
p3300,t7472
p3300,t7473
p3300,u2619
p3301,t106
p3301,t2310
p3301,t8606
p3301,t103
p3301,t337
p3301,t8575
p3301,t8607
p3301,t5992
p3301,u2620
p3302,t5992
p3302,t8608
p3302,t168
p3302,t103
p3302,t35
p3302,t7074
p3302,u2620
p3303,t337
p3303,t338
p3303,t7972
p3303,t8347
p3303,t7533
p3303,t103
p3303,u2621
p3304,t1232
p3304,t1550
p3304,t103
p3304,t106
p3304,t414
p3304,t415
p3304,t841
p3304,t364
p3304,u2622
p3305,t106
p3305,t898
p3305,t8407
p3305,t8405
p3305,t337
p3305,t4602
p3305,t5310
p3305,t8404
p3305,t8609
p3305,t103
p3305,t2365
p3305,t1550
p3305,t5763
p3305,t42
p3305,u2623
p3306,t106
p3306,t8348
p3306,t8610
p3306,t103
p3306,t8611
p3306,t8612
p3306,t8613
p3306,t8392
p3306,t8505
p3306,u2624
p3307,t7074
p3307,t4553
p3307,t8614
p3307,t3214
p3307,t8615
p3307,t103
p3307,t2194
p3307,u2625
p3308,t5639
p3308,t3052
p3308,t103
p3308,t8616
p3308,t5643
p3308,t6371
p3308,u2626
p3309,t2
p3309,t8499
p3309,t841
p3309,t307
p3309,t476
p3309,t15
p3309,t657
p3309,t1874
p3309,t8399
p3309,t8617
p3309,t8500
p3309,t8501
p3309,t103
p3309,t8504
p3309,t42
p3309,t35
p3309,t8401
p3309,t106
p3309,t8618
p3309,u2627
p3310,t8619
p3310,t1651
p3310,t103
p3310,t2762
p3310,t8620
p3310,t8621
p3310,t8622
p3310,t8623
p3310,t8624
p3310,u2627
p3311,t106
p3311,t8625
p3311,t103
p3311,t337
p3311,u2628
p3312,t1127
p3312,t8619
p3312,u2629
p3313,t1044
p3313,t337
p3313,t8626
p3313,t4994
p3313,t7945
p3313,t3723
p3313,t103
p3313,t175
p3313,u2630
p3314,t8627
p3314,t8628
p3314,t2365
p3314,t8629
p3314,u2631
p3315,t2
p3315,t1144
p3315,t8630
p3315,t103
p3315,t7929
p3315,t8631
p3315,t3574
p3315,u2632
p3316,t1688
p3316,t8632
p3316,t3353
p3316,t659
p3316,t103
p3316,t3355
p3316,t2751
p3316,t3351
p3316,t3500
p3316,t8633
p3316,t3356
p3316,u2633
p3317,t2473
p3317,t3536
p3317,t2992
p3317,t3773
p3317,t8634
p3317,t1828
p3317,t2095
p3317,t521
p3317,t99
p3317,t103
p3317,t2103
p3317,t1535
p3317,t3117
p3317,u2634
p3318,t8635
p3318,t8636
p3318,t8637
p3318,t8421
p3318,t2147
p3318,t7754
p3318,t8638
p3318,t8639
p3318,t103
p3318,t8640
p3318,t8641
p3318,t5592
p3318,t8642
p3318,u2635
p3319,t1550
p3319,t22
p3319,t1448
p3319,t812
p3319,t8380
p3319,t8643
p3319,t103
p3319,t338
p3319,u2636
p3320,t115
p3320,t35
p3320,t960
p3320,t2305
p3320,t8644
p3320,t106
p3320,t103
p3320,t45
p3320,t961
p3320,t2
p3320,t8645
p3320,u2637
p3321,t898
p3321,t812
p3321,t5310
p3321,t8646
p3321,t8647
p3321,t103
p3321,t7461
p3321,t1
p3321,u2637
p3322,t600
p3322,t1
p3322,t3742
p3322,t62
p3322,t103
p3322,t8648
p3322,t8649
p3322,t7554
p3322,t71
p3322,t8201
p3322,t886
p3322,u2637
p3323,t940
p3323,t8219
p3323,t4483
p3323,t8650
p3323,t7898
p3323,t2311
p3323,t8491
p3323,t7897
p3323,t523
p3323,t103
p3323,t42
p3323,u2638
p3324,t101
p3324,t103
p3324,t692
p3324,t8651
p3324,t8652
p3324,t2179
p3324,t22
p3324,u2639
p3325,t195
p3325,t8653
p3325,t8654
p3325,t8655
p3325,t196
p3325,t103
p3325,t8656
p3325,u2640
p3326,t8657
p3326,t1832
p3326,t898
p3326,t107
p3326,t8407
p3326,t4602
p3326,t4309
p3326,t8405
p3326,t103
p3326,t106
p3326,t8404
p3326,u2640
p3327,t1
p3327,t103
p3327,t8658
p3327,t5976
p3327,t1986
p3327,u2640
p3328,t7465
p3328,t1550
p3328,t8659
p3328,t1792
p3328,t8660
p3328,t4987
p3328,t8661
p3328,t8662
p3328,t8663
p3328,t103
p3328,t8664
p3328,t106
p3328,t812
p3328,u2641
p3329,t103
p3329,t8665
p3329,t8604
p3329,t8666
p3329,t8385
p3329,t3229
p3329,t2095
p3329,u2642
p3330,t103
p3330,t1232
p3330,t8384
p3330,t338
p3330,u2642
p3331,t106
p3331,t8667
p3331,t8668
p3331,t7465
p3331,t103
p3331,t8553
p3331,t8669
p3331,t8670
p3331,t8671
p3331,t8672
p3331,t8380
p3331,t1550
p3331,u2643
p3332,t337
p3332,t8673
p3332,t103
p3332,t471
p3332,t2359
p3332,t2365
p3332,t2128
p3332,t106
p3332,t2397
p3332,t762
p3332,u2644
p3333,t458
p3333,t2147
p3333,t1041
p3333,t2365
p3333,t103
p3333,t106
p3333,t2384
p3333,t8346
p3333,u2644
p3334,t103
p3334,t8674
p3334,t8675
p3334,t7074
p3334,t8676
p3334,t8677
p3334,t8452
p3334,t8678
p3334,t3674
p3334,u2645
p3335,t103
p3335,t3312
p3335,t3822
p3335,u2645
p3336,t898
p3336,t8407
p3336,t103
p3336,t2365
p3336,t8405
p3336,t5310
p3336,t106
p3336,t8411
p3336,u2646
p3337,t8679
p3337,t2803
p3337,t103
p3337,t1139
p3337,t1154
p3337,t8680
p3337,t8681
p3337,t8682
p3337,t1
p3337,t1107
p3337,t425
p3337,u2647
p3338,t5214
p3338,t103
p3338,t42
p3338,u2648
p3339,t145
p3339,t932
p3339,t1870
p3339,t167
p3339,t103
p3339,t1139
p3339,t168
p3339,t1136
p3339,t334
p3339,u2649
p3340,t103
p3340,t8392
p3340,t2654
p3340,t5992
p3340,t188
p3340,t2034
p3340,u2649
p3341,t8683
p3341,t8536
p3341,t8684
p3341,t8685
p3341,t8686
p3341,t7548
p3341,t7549
p3341,t103
p3341,t8687
p3341,t42
p3341,t8688
p3341,t8620
p3341,t5246
p3341,t692
p3341,t8689
p3341,t8544
p3341,t8543
p3341,u2650
p3342,t327
p3342,t103
p3342,t692
p3342,t8690
p3342,t841
p3342,t42
p3342,u2650
p3343,t638
p3343,t7615
p3343,t8691
p3343,t538
p3343,t8692
p3343,t539
p3343,t8693
p3343,t7948
p3343,t8694
p3343,t503
p3343,t8695
p3343,t785
p3343,t195
p3343,t8696
p3343,t5062
p3343,t2
p3343,t77
p3343,t4730
p3343,t103
p3343,t8697
p3343,u2651
p3344,t8698
p3344,t7074
p3344,t103
p3344,t8554
p3344,t3556
p3344,t2365
p3344,t479
p3344,t337
p3344,t5763
p3344,t338
p3344,u2651
p3345,t106
p3345,t7015
p3345,t338
p3345,t8699
p3345,t1540
p3345,t8700
p3345,t5763
p3345,t2654
p3345,t8339
p3345,t103
p3345,t1535
p3345,u2652
p3346,t106
p3346,t8701
p3346,t103
p3346,t2077
p3346,t8702
p3346,t8703
p3346,t8437
p3346,u2653
p3347,t4675
p3347,t8385
p3347,t3652
p3347,t416
p3347,t8704
p3347,t42
p3347,u2654
p3348,t1689
p3348,t8705
p3348,t1690
p3348,t8
p3348,t8458
p3348,t8461
p3348,t103
p3348,t1139
p3348,t46
p3348,t15
p3348,t7242
p3348,t2
p3348,t8002
p3348,t8706
p3348,t8459
p3348,t8707
p3348,t8463
p3348,t8464
p3348,t8708
p3348,t8709
p3348,u2655
p3349,t8710
p3349,t8711
p3349,t1550
p3349,t2171
p3349,t8712
p3349,t22
p3349,t8495
p3349,t1794
p3349,t8713
p3349,t337
p3349,t338
p3349,t103
p3349,t8205
p3349,t1206
p3349,t301
p3349,t6911
p3349,t8714
p3349,u2656
p3350,t103
p3350,t432
p3350,t1549
p3350,t1041
p3350,t812
p3350,t2365
p3350,u2657
p3351,t103
p3351,t2147
p3351,t7754
p3351,t8715
p3351,t8344
p3351,t8716
p3351,u2658
p3352,t7481
p3352,t422
p3352,t7466
p3352,t1
p3352,u2658
p3353,t106
p3353,t2365
p3353,t7207
p3353,t4
p3353,t4058
p3353,t103
p3353,t5763
p3353,t8717
p3353,t8718
p3353,t659
p3353,u2659
p3354,t103
p3354,t8719
p3354,t8347
p3354,u2660
p3355,t8720
p3355,t888
p3355,t889
p3355,t8721
p3355,t8722
p3355,t8357
p3355,t102
p3355,t884
p3355,t103
p3355,t1921
p3355,t8723
p3355,t248
p3355,t8724
p3355,u2661
p3356,t103
p3356,t8725
p3356,t8726
p3356,t8703
p3356,t8727
p3356,t2310
p3356,t940
p3356,t5992
p3356,t8728
p3356,t8729
p3356,t4253
p3356,t8730
p3356,t8731
p3356,u2662
p3357,t8732
p3357,t115
p3357,t2310
p3357,t8733
p3357,t8734
p3357,t8735
p3357,t3450
p3357,t3395
p3357,t8736
p3357,t8737
p3357,t8738
p3357,t103
p3357,t106
p3357,u2663
p3358,t103
p3358,t8739
p3358,t8740
p3358,u2663
p3359,t3379
p3359,t106
p3359,t103
p3359,t1550
p3359,t8741
p3359,t8742
p3359,t2311
p3359,t301
p3359,t5566
p3359,t2365
p3359,t379
p3359,t1
p3359,t8344
p3359,t7465
p3359,t5214
p3359,t1232
p3359,t807
p3359,t42
p3359,t8743
p3359,u2664
p3360,t898
p3360,t106
p3360,t2365
p3360,t337
p3360,t103
p3360,t8404
p3360,t8407
p3360,t8744
p3360,u2665
p3361,t103
p3361,t337
p3361,u2666
p3362,t8745
p3362,t7465
p3362,t8381
p3362,t8380
p3362,t8746
p3362,t8747
p3362,t5215
p3362,t2841
p3362,t106
p3362,t103
p3362,t2365
p3362,u2667
p3363,t8748
p3363,t3
p3363,t8749
p3363,t8750
p3363,t570
p3363,t822
p3363,t8653
p3363,t1222
p3363,t103
p3363,t8751
p3363,t107
p3363,t8380
p3363,t812
p3363,t7102
p3363,t1035
p3363,t8752
p3363,t195
p3363,t106
p3363,t7749
p3363,t5214
p3363,u2668
p3364,t1688
p3364,t3500
p3364,t8632
p3364,t3351
p3364,t3353
p3364,t659
p3364,t103
p3364,t3352
p3364,t3355
p3364,t2751
p3364,t3356
p3364,t8753
p3364,u2668
p3365,t2076
p3365,t103
p3365,t111
p3365,t301
p3365,t3607
p3365,u2669
p3366,t1550
p3366,t379
p3366,t8754
p3366,t8755
p3366,t301
p3366,t1
p3366,t5214
p3366,t4459
p3366,t812
p3366,t886
p3366,t2365
p3366,t103
p3366,t1054
p3366,t337
p3366,t940
p3366,u2669
p3367,t421
p3367,t2205
p3367,t1462
p3367,t106
p3367,t8209
p3367,t2183
p3367,t1039
p3367,t8756
p3367,t103
p3367,t1156
p3367,t2489
p3367,t2200
p3367,t8757
p3367,t6292
p3367,t5665
p3367,t6293
p3367,t1956
p3367,t3210
p3367,u2670
p3368,t42
p3368,u2671
p3369,t623
p3369,t103
p3369,t538
p3369,t785
p3369,t2038
p3369,t8758
p3369,t542
p3369,u2672
p3370,t8759
p3370,t8452
p3370,t5992
p3370,u2673
p3371,t8760
p3371,t8761
p3371,u2674
p3372,t103
p3372,t2311
p3372,t2365
p3372,t106
p3372,u2675
p3373,t106
p3373,t103
p3373,t7827
p3373,t5215
p3373,t8553
p3373,t8762
p3373,t1899
p3373,t341
p3373,u2676
p3374,t103
p3374,t337
p3374,u2676
p3375,t2310
p3375,t2365
p3375,t106
p3375,t8411
p3375,t103
p3375,t8763
p3375,t8764
p3375,u2677
p3376,t103
p3376,t1828
p3376,t8765
p3376,t2200
p3376,t2595
p3376,t2906
p3376,t8766
p3376,t637
p3376,t8379
p3376,t3543
p3376,t5443
p3376,t8767
p3376,t73
p3376,t6149
p3376,t53
p3376,t2780
p3376,t8768
p3376,t2365
p3376,t8521
p3376,t8769
p3376,u2678
p3377,t8770
p3377,t337
p3377,t5333
p3377,t8771
p3377,t1232
p3377,t103
p3377,t7754
p3377,t8772
p3377,t2596
p3377,t8773
p3377,t3971
p3377,t7913
p3377,t8774
p3377,t8775
p3377,t3226
p3377,t8776
p3377,t8777
p3377,t8778
p3377,t8779
p3377,u2679
p3378,t8373
p3378,t337
p3378,t103
p3378,t2365
p3378,t1550
p3378,t106
p3378,t42
p3378,u2680
p3379,t8780
p3379,t103
p3379,t1052
p3379,t5992
p3379,u2681
p3380,t8781
p3380,t4983
p3380,t1
p3380,t3908
p3380,t3322
p3380,t1115
p3380,t1540
p3380,t8782
p3380,t8783
p3380,t8784
p3380,t8002
p3380,t4099
p3380,t103
p3380,u2682
p3381,t103
p3381,t8785
p3381,t8786
p3381,t653
p3381,t1832
p3381,t1127
p3381,t8787
p3381,t467
p3381,t7868
p3381,t654
p3381,t1156
p3381,t8788
p3381,t8789
p3381,t8790
p3381,t692
p3381,t8580
p3381,t8791
p3381,t8792
p3381,t8793
p3381,t8794
p3381,u2683
p3382,t2428
p3382,t2425
p3382,t2935
p3382,t2931
p3382,t1456
p3382,t2940
p3382,t103
p3382,t2933
p3382,t8795
p3382,t8796
p3382,u2684
p3383,t8797
p3383,t106
p3383,t8798
p3383,t659
p3383,t5763
p3383,t7461
p3383,t103
p3383,t8350
p3383,t8355
p3383,t8799
p3383,t8800
p3383,t8801
p3383,u2685
p3384,t106
p3384,t1232
p3384,t103
p3384,t415
p3384,t5566
p3384,t5215
p3384,t338
p3384,t3360
p3384,u2685
p3385,t103
p3385,t106
p3385,t8440
p3385,t8802
p3385,u2685
p3386,t106
p3386,t1127
p3386,t5215
p3386,t8803
p3386,t8804
p3386,t337
p3386,t338
p3386,t103
p3386,u2686
p3387,t8805
p3387,t3792
p3387,t8806
p3387,t8807
p3387,t8808
p3387,t8809
p3387,t8810
p3387,t8491
p3387,t8811
p3387,u2687
p3388,t654
p3388,t8812
p3388,t338
p3388,t106
p3388,t103
p3388,t5763
p3388,t8813
p3388,t8814
p3388,t8815
p3388,t8816
p3388,t8817
p3388,t8348
p3388,t8347
p3388,u2688
p3389,t103
p3389,t8698
p3389,t3557
p3389,t8818
p3389,t2365
p3389,t77
p3389,t301
p3389,t8819
p3389,u2689
p3390,t2095
p3390,t521
p3390,t338
p3390,t2
p3390,t35
p3390,t1
p3390,t1232
p3390,t2319
p3390,t301
p3390,t3910
p3390,t1300
p3390,t103
p3390,t653
p3390,t167
p3390,t1156
p3390,t1127
p3390,t681
p3390,t771
p3390,t2120
p3390,t2973
p3390,u2690
p3391,t7074
p3391,t8820
p3391,t106
p3391,t2365
p3391,t3556
p3391,u2691
p3392,t8821
p3392,t8822
p3392,t337
p3392,t338
p3392,t103
p3392,t8823
p3392,t8824
p3392,t8825
p3392,u2692
p3393,t119
p3393,t6
p3393,t33
p3393,t8826
p3393,t8827
p3393,t103
p3393,t63
p3393,t8828
p3393,t695
p3393,t8829
p3393,t5316
p3393,t785
p3393,t8830
p3393,t8831
p3393,t71
p3393,t65
p3393,t635
p3393,t697
p3393,t67
p3393,t1362
p3393,u2693
p3394,t2
p3394,t103
p3394,t35
p3394,t168
p3394,t8384
p3394,u2694
p3395,t3643
p3395,t3847
p3395,t301
p3395,t8832
p3395,t103
p3395,t4460
p3395,u2695
p3396,t103
p3396,t7754
p3396,t166
p3396,t925
p3396,t155
p3396,t8833
p3396,t1986
p3396,t692
p3396,t8344
p3396,t8716
p3396,t8834
p3396,u2696
p3397,t6287
p3397,t2489
p3397,t1462
p3397,t5665
p3397,t812
p3397,t5849
p3397,t2153
p3397,t2151
p3397,t421
p3397,t973
p3397,t6288
p3397,t103
p3397,t6289
p3397,t3500
p3397,t5710
p3397,u2696
p3398,t103
p3398,t4903
p3398,t8543
p3398,t8835
p3398,t8836
p3398,t8536
p3398,t5246
p3398,t8544
p3398,t692
p3398,t8837
p3398,t8838
p3398,t8839
p3398,t1651
p3398,u2697
p3399,t8840
p3399,t8756
p3399,t103
p3399,t838
p3399,t1282
p3399,t4403
p3399,t7707
p3399,u2698
p3400,t103
p3400,t2166
p3400,t5519
p3400,t8841
p3400,u2699
p3401,t1039
p3401,t106
p3401,t103
p3401,t8842
p3401,t8843
p3401,t8844
p3401,t573
p3401,t8845
p3401,t8846
p3401,t8847
p3401,t8848
p3401,t1827
p3401,t8849
p3401,t3181
p3401,u2700
p3402,t167
p3402,t99
p3402,t7707
p3402,t8850
p3402,t109
p3402,t2147
p3402,t8851
p3402,t8852
p3402,t4068
p3402,t103
p3402,t8853
p3402,t687
p3402,t8854
p3402,u2701
p3403,t8555
p3403,t103
p3403,t8855
p3403,t8856
p3403,t8137
p3403,u2702
p3404,t659
p3404,t8857
p3404,t390
p3404,t389
p3404,t8347
p3404,t1827
p3404,t3613
p3404,t2841
p3404,t107
p3404,t103
p3404,t5763
p3404,t101
p3404,t4104
p3404,t4098
p3404,t8858
p3404,t8717
p3404,u2703
p3405,t7775
p3405,t940
p3405,t103
p3405,t2736
p3405,u2704
p3406,t8505
p3406,u2704
p3407,t8859
p3407,t103
p3407,t692
p3407,t485
p3407,t340
p3407,t8860
p3407,t8861
p3407,t341
p3407,t301
p3407,t8862
p3407,u2705
p3408,t301
p3408,t8863
p3408,t8864
p3408,t103
p3408,t692
p3408,t42
p3408,u2706
p3409,t8411
p3409,t1986
p3409,t8425
p3409,t8865
p3409,t103
p3409,t692
p3409,t8385
p3409,t8452
p3409,t8392
p3409,t4
p3409,t3111
p3409,t8866
p3409,t8867
p3409,t5992
p3409,u2707
p3410,t103
p3410,t3556
p3410,t2365
p3410,t523
p3410,u2707
p3411,t1
p3411,t7465
p3411,t22
p3411,t2683
p3411,t103
p3411,t8868
p3411,t8869
p3411,t8870
p3411,t8521
p3411,t8871
p3411,t42
p3411,t8872
p3411,t8873
p3411,t8874
p3411,u2707
p3412,t106
p3412,t103
p3412,t337
p3412,t8670
p3412,t8875
p3412,t8413
p3412,t4813
p3412,u2708
p3413,t103
p3413,t338
p3413,t203
p3413,t8876
p3413,t8877
p3413,t8878
p3413,t841
p3413,t1535
p3413,t8879
p3413,u2709
p3414,t103
p3414,t1940
p3414,t5992
p3414,t8880
p3414,t8881
p3414,t8466
p3414,u2710
p3415,t103
p3415,t77
p3415,u2710
p3416,t3822
p3416,t8882
p3416,t8883
p3416,t311
p3416,t8884
p3416,t7824
p3416,t8885
p3416,t8886
p3416,t8887
p3416,t1
p3416,t103
p3416,t8888
p3416,u2711
p3417,t8889
p3417,t1447
p3417,t5567
p3417,t103
p3417,t467
p3417,t1
p3417,t357
p3417,t246
p3417,t35
p3417,t8890
p3417,t1083
p3417,t470
p3417,t8891
p3417,t8892
p3417,u2712
p3418,t470
p3418,t504
p3418,t291
p3418,t103
p3418,t5
p3418,t8580
p3418,t786
p3418,t8
p3418,t15
p3418,t338
p3418,t3152
p3418,t8893
p3418,u2713
p3419,t5689
p3419,t8756
p3419,t1039
p3419,t2183
p3419,t8894
p3419,t103
p3419,u2714
p3420,t8895
p3420,t8544
p3420,t8896
p3420,t103
p3420,t8897
p3420,t8898
p3420,t22
p3420,t1447
p3420,t3360
p3420,t35
p3420,u2715
p3421,t1570
p3421,t2788
p3421,t244
p3421,t681
p3421,t276
p3421,t2789
p3421,t659
p3421,t1569
p3421,t103
p3421,t2171
p3421,t273
p3421,t2790
p3421,t2791
p3421,t391
p3421,t2792
p3421,t2793
p3421,t2794
p3421,t1542
p3421,t139
p3421,t307
p3421,u2715
p3422,t8899
p3422,t1144
p3422,t8435
p3422,t8434
p3422,t8900
p3422,t2736
p3422,t8901
p3422,t8902
p3422,t103
p3422,t5643
p3422,t7935
p3422,t2183
p3422,t8903
p3422,u2716
p3423,t35
p3423,t103
p3423,t3852
p3423,t2365
p3423,t4782
p3423,t77
p3423,t42
p3423,u2717
p3424,t103
p3424,t106
p3424,t8437
p3424,t1
p3424,t8797
p3424,t8904
p3424,t8905
p3424,t8906
p3424,t8907
p3424,t8440
p3424,t8908
p3424,t8678
p3424,t8909
p3424,t7461
p3424,t8717
p3424,t8910
p3424,t8911
p3424,t1550
p3424,t6911
p3424,u2717
p3425,t1136
p3425,t7489
p3425,t1472
p3425,t4403
p3425,t8912
p3425,t1550
p3425,t5215
p3425,t143
p3425,t8550
p3425,t8913
p3425,t7909
p3425,t9
p3425,t8238
p3425,t103
p3425,t692
p3425,t7465
p3425,t7749
p3425,t7064
p3425,u2718
p3426,t1031
p3426,t102
p3426,t1985
p3426,t9
p3426,t2733
p3426,t103
p3426,t8914
p3426,u2719
p3427,t8553
p3427,t106
p3427,t8373
p3427,t812
p3427,t7102
p3427,t5541
p3427,t338
p3427,t8
p3427,t1550
p3427,t1139
p3427,t103
p3427,t2365
p3427,u2720
p3428,t659
p3428,t8915
p3428,t338
p3428,t101
p3428,t102
p3428,t35
p3428,t106
p3428,t103
p3428,t8346
p3428,t8374
p3428,t2384
p3428,u2721
p3429,t2365
p3429,t940
p3429,t8493
p3429,t103
p3429,t338
p3429,t337
p3429,t2194
p3429,t8916
p3429,t3236
p3429,t3556
p3429,t8917
p3429,t8555
p3429,t42
p3429,u2722
p3430,t8496
p3430,t103
p3430,t1550
p3430,t106
p3430,t414
p3430,t4853
p3430,t7465
p3430,t337
p3430,t338
p3430,t5566
p3430,t5992
p3430,t8918
p3430,t8919
p3430,t8406
p3430,t7074
p3430,t8920
p3430,t8921
p3430,u2723
p3431,t1039
p3431,t106
p3431,t8922
p3431,t103
p3431,t1859
p3431,t8923
p3431,t8924
p3431,t7101
p3431,t8925
p3431,t8926
p3431,t8927
p3431,t8928
p3431,t8929
p3431,u2724
p3432,t898
p3432,t8407
p3432,t103
p3432,t5310
p3432,u2725
p3433,t8930
p3433,t103
p3433,t2365
p3433,t301
p3433,t4459
p3433,t3822
p3433,u2725
p3434,t736
p3434,t8931
p3434,t8932
p3434,t2365
p3434,t8933
p3434,t8934
p3434,t103
p3434,t3911
p3434,t8935
p3434,t8936
p3434,t8937
p3434,t1133
p3434,t8938
p3434,t8939
p3434,u2725
p3435,t8940
p3435,t7931
p3435,t8941
p3435,t8942
p3435,t103
p3435,t2193
p3435,t2721
p3435,t1
p3435,u2726
p3436,t277
p3436,t1129
p3436,t641
p3436,t246
p3436,t276
p3436,t8943
p3436,t4142
p3436,t245
p3436,t119
p3436,t389
